date,mean_wind_speed_kph,max_hourly_mean_wind_speed_kph,min_hourly_mean_wind_speed_kph,high_ten_min_mean_wind_speed_kph,wind_direction_at_max_ten_min_mean_deg,highest_gust_speed_kph
2024-03-15,13.13,18.52,7.408,22.2,340,35.15
2024-03-16,16.65,22.224,7.408,25.9,120,38.85
2024-03-17,15.17,24.076,9.26,27.75,210,46.25
2024-03-18,22.39,35.188,9.26,42.55,190,62.9
2024-03-19,8.88,18.52,3.704,20.35,230,27.75
2024-03-20,9.25,14.816,3.704,18.5,350,29.6
2024-03-21,21.64,31.484,11.112,37,230,59.2
2024-03-22,20.35,31.484,7.408,46.25,260,68.45
2024-03-23,23.86,31.484,16.668,37,300,66.6
2024-03-24,13.32,16.668,5.556,20.35,160,31.45
2024-03-25,12.02,24.076,3.704,29.6,120,40.7
2024-03-26,18.13,24.076,11.112,25.9,30,48.1
2024-03-27,17.39,25.928,11.112,29.6,70,40.7
2024-03-28,9.43,14.816,3.704,18.5,80,25.9
2024-03-29,11.1,18.52,5.556,22.2,190,31.45
2024-03-30,15.54,27.78,7.408,33.3,180,53.65
2024-03-31,15.54,22.224,5.556,25.9,110,37
2024-04-01,15.36,20.372,7.408,24.05,80,33.3
2024-04-02,10.36,16.668,3.704,18.5,80,29.6
2024-04-03,6.85,12.964,1.852,16.65,230,24.05
2024-04-04,14.24,25.928,5.556,27.75,120,42.55
2024-04-05,23.49,38.892,11.112,44.4,200,68.45
2024-04-06,38.66,51.856,24.076,59.2,200,92.5
2024-04-07,31.64,42.596,14.816,49.95,220,75.85
2024-04-08,8.88,18.52,1.852,24.05,310,33.3
2024-04-09,17.94,27.78,7.408,33.3,290,48.1
2024-04-10,22.2,31.484,12.964,35.15,210,61.05
2024-04-11,18.5,27.78,11.112,29.6,200,51.8
2024-04-12,19.98,33.336,11.112,37,220,55.5
2024-04-13,23.12,37.04,11.112,42.55,260,66.6
2024-04-14,18.13,27.78,9.26,35.15,240,55.5
2024-04-15,28.86,38.892,18.52,46.25,300,86.95
2024-04-16,15.91,20.372,7.408,25.9,320,44.4
2024-04-17,14.43,25.928,5.556,31.45,320,48.1
2024-04-18,16.09,27.78,5.556,31.45,280,44.4
2024-04-19,15.91,24.076,7.408,27.75,0,40.7
2024-04-20,5.92,9.26,3.704,11.1,100,20.35
2024-04-21,6.48,11.112,1.852,12.95,10,20.35
2024-04-22,14.62,24.076,3.704,27.75,20,42.55
2024-04-23,14.24,22.224,7.408,27.75,320,38.85
2024-04-24,9.25,12.964,5.556,18.5,310,27.75
2024-04-25,9.62,16.668,3.704,22.2,0,29.6
2024-04-26,11.84,18.52,5.556,25.9,10,42.55
2024-04-27,9.81,20.372,3.704,24.05,310,35.15
2024-04-28,10.92,22.224,1.852,27.75,270,38.85
2024-04-29,13.13,24.076,1.852,29.6,280,42.55
2024-04-30,10.92,16.668,5.556,22.2,80,29.6
2024-05-01,14.99,22.224,11.112,27.75,100,40.7
2024-05-02,7.4,11.112,3.704,14.8,300,22.2
2024-05-03,11.1,16.668,3.704,18.5,300,27.75
2024-05-04,6.29,11.112,1.852,14.8,240,20.35
2024-05-05,5.73,12.964,1.852,16.65,0,25.9
2024-05-06,11.28,18.52,5.556,20.35,340,37
2024-05-07,7.4,11.112,5.556,12.95,160,22.2
2024-05-08,11.47,18.52,5.556,22.2,220,37
2024-05-09,9.62,14.816,5.556,16.65,160,24.05
2024-05-10,10.54,18.52,3.704,20.35,210,29.6
2024-05-11,10.73,20.372,5.556,24.05,180,38.85
2024-05-12,6.66,12.964,1.852,16.65,300,25.9
2024-05-13,14.24,22.224,3.704,25.9,90,42.55
2024-05-14,9.25,16.668,5.556,20.35,80,27.75
2024-05-15,10.36,14.816,5.556,20.35,110,35.15
2024-05-16,12.77,20.372,3.704,25.9,0,46.25
2024-05-17,19.79,25.928,16.668,29.6,350,49.95
2024-05-18,16.09,20.372,11.112,24.05,350,38.85
2024-05-19,8.51,12.964,3.704,14.8,350,24.05
2024-05-20,7.58,14.816,3.704,18.5,200,29.6
2024-05-21,8.33,12.964,5.556,14.8,0,24.05
2024-05-22,15.91,25.928,5.556,29.6,330,49.95
2024-05-23,17.02,24.076,9.26,27.75,330,42.55
2024-05-24,8.33,12.964,5.556,16.65,210,24.05
2024-05-25,17.21,22.224,9.26,25.9,120,44.4
2024-05-26,10.54,16.668,3.704,20.35,270,33.3
2024-05-27,12.02,18.52,5.556,22.2,210,33.3
2024-05-28,16.09,22.224,7.408,27.75,270,40.7
2024-05-29,13.88,20.372,3.704,24.05,290,38.85
2024-05-30,18.13,24.076,7.408,27.75,330,49.95
2024-05-31,12.21,18.52,5.556,24.05,350,37
2024-06-01,9.62,14.816,3.704,18.5,340,29.6
2024-06-02,12.02,20.372,3.704,22.2,300,31.45
2024-06-03,14.24,20.372,9.26,22.2,290,33.3
2024-06-04,19.42,33.336,7.408,37,310,53.65
2024-06-05,16.09,25.928,3.704,29.6,290,48.1
2024-06-06,14.43,22.224,3.704,25.9,290,40.7
2024-06-07,16.46,22.224,7.408,27.75,260,42.55
2024-06-08,15.91,25.928,7.408,27.75,270,40.7
2024-06-09,16.46,24.076,9.26,27.75,280,44.4
2024-06-10,14.62,22.224,7.408,25.9,0,42.55
2024-06-11,12.58,18.52,5.556,20.35,0,33.3
2024-06-12,9.25,16.668,1.852,20.35,210,33.3
2024-06-13,17.58,29.632,11.112,33.3,280,49.95
2024-06-14,13.13,18.52,9.26,25.9,280,35.15
2024-06-15,9.99,16.668,5.556,24.05,250,38.85
2024-06-16,13.32,18.52,7.408,22.2,290,33.3
2024-06-17,13.32,16.668,11.112,22.2,350,35.15
2024-06-18,14.62,22.224,7.408,27.75,0,42.55
2024-06-19,9.62,22.224,1.852,24.05,320,37
2024-06-20,14.43,22.224,5.556,25.9,200,38.85
2024-06-21,15.73,20.372,7.408,27.75,200,42.55
2024-06-22,13.51,20.372,3.704,24.05,200,38.85
2024-06-23,10.73,18.52,3.704,22.2,210,31.45
2024-06-24,17.02,29.632,5.556,33.3,210,49.95
2024-06-25,11.28,14.816,7.408,16.65,10,27.75
2024-06-26,16.09,24.076,3.704,31.45,190,49.95
2024-06-27,26.27,35.188,16.668,38.85,270,64.75
2024-06-28,13.51,22.224,1.852,22.2,260,37
2024-06-29,14.43,20.372,5.556,24.05,350,38.85
2024-06-30,11.47,18.52,3.704,20.35,290,29.6
2024-07-01,12.58,20.372,5.556,24.05,330,37
2024-07-02,12.21,20.372,1.852,22.2,220,37
2024-07-03,23.12,38.892,9.26,42.55,270,64.75
2024-07-04,21.46,27.78,9.26,33.3,260,51.8
2024-07-05,10.36,18.52,5.556,24.05,250,42.55
2024-07-06,11.84,20.372,5.556,25.9,260,40.7
2024-07-07,6.29,11.112,1.852,16.65,290,22.2
2024-07-08,9.99,14.816,3.704,18.5,110,27.75
2024-07-09,17.02,25.928,11.112,27.75,50,40.7
2024-07-10,18.5,24.076,12.964,25.9,300,44.4
2024-07-11,15.54,22.224,9.26,25.9,0,38.85
2024-07-12,11.66,16.668,3.704,20.35,340,37
2024-07-13,11.28,18.52,7.408,20.35,350,31.45
2024-07-14,5.73,12.964,1.852,16.65,310,27.75
2024-07-15,6.66,11.112,3.704,14.8,320,25.9
2024-07-16,12.02,16.668,9.26,20.35,290,29.6
2024-07-17,12.77,18.52,7.408,24.05,190,37
2024-07-18,10.36,14.816,3.704,18.5,160,33.3
2024-07-19,15.54,25.928,3.704,29.6,200,44.4
2024-07-20,13.13,18.52,7.408,24.05,300,37
2024-07-21,9.99,14.816,5.556,20.35,200,29.6
2024-07-22,9.43,18.52,5.556,20.35,280,31.45
2024-07-23,7.03,11.112,3.704,12.95,330,24.05
2024-07-24,14.06,24.076,5.556,25.9,210,46.25
2024-07-25,14.24,22.224,3.704,25.9,220,40.7
2024-07-26,12.58,20.372,5.556,25.9,230,42.55
2024-07-27,12.95,22.224,3.704,24.05,290,35.15
2024-07-28,9.62,20.372,1.852,24.05,210,37
2024-07-29,12.95,20.372,3.704,22.2,200,38.85
2024-07-30,6.29,12.964,3.704,14.8,210,20.35
2024-07-31,7.77,12.964,3.704,16.65,230,24.05
2024-08-01,13.13,20.372,3.704,24.05,190,40.7
2024-08-02,17.58,24.076,9.26,35.15,200,55.5
2024-08-03,13.51,20.372,7.408,25.9,240,42.55
2024-08-04,20.35,33.336,11.112,35.15,190,59.2
2024-08-05,16.65,27.78,9.26,31.45,210,51.8
2024-08-06,17.58,25.928,7.408,29.6,230,49.95
2024-08-07,15.54,24.076,5.556,27.75,260,42.55
2024-08-08,13.51,29.632,3.704,31.45,260,49.95
2024-08-09,17.58,29.632,9.26,31.45,250,49.95
2024-08-10,11.47,20.372,3.704,24.05,230,37
2024-08-11,15.17,24.076,3.704,29.6,120,46.25
2024-08-12,19.61,24.076,12.964,29.6,220,51.8
2024-08-13,19.61,31.484,5.556,35.15,280,51.8
2024-08-14,16.09,27.78,5.556,31.45,200,46.25
2024-08-15,17.21,24.076,9.26,25.9,280,42.55
2024-08-16,13.69,22.224,9.26,24.05,230,42.55
2024-08-17,13.32,20.372,7.408,24.05,220,37
2024-08-18,13.88,22.224,7.408,25.9,270,37
2024-08-19,14.8,25.928,7.408,35.15,290,55.5
2024-08-20,20.54,37.04,9.26,42.55,270,68.45
2024-08-21,24.79,35.188,11.112,40.7,210,74
2024-08-22,14.24,31.484,3.704,33.3,280,53.65
2024-08-23,16.65,25.928,9.26,29.6,220,46.25
2024-08-24,14.99,24.076,7.408,33.3,270,48.1
2024-08-25,17.58,25.928,7.408,27.75,220,49.95
2024-08-26,15.73,20.372,5.556,27.75,200,42.55
2024-08-27,19.61,27.78,12.964,33.3,200,51.8
2024-08-28,14.99,22.224,9.26,27.75,220,42.55
2024-08-29,11.84,22.224,5.556,24.05,300,33.3
2024-08-30,6.66,11.112,1.852,14.8,180,22.2
2024-08-31,11.28,14.816,7.408,18.5,140,33.3
2024-09-01,11.28,16.668,3.704,20.35,110,29.6
2024-09-02,12.95,18.52,3.704,22.2,280,33.3
2024-09-03,12.02,20.372,5.556,24.05,290,38.85
2024-09-04,13.32,22.224,5.556,25.9,340,42.55
2024-09-05,15.54,25.928,7.408,29.6,10,44.4
2024-09-06,12.58,16.668,7.408,18.5,0,31.45
2024-09-07,9.07,16.668,5.556,18.5,0,27.75
2024-09-08,16.65,24.076,9.26,31.45,320,44.4
2024-09-09,15.54,24.076,5.556,27.75,260,40.7
2024-09-10,20.72,29.632,11.112,37,270,61.05
2024-09-11,14.06,22.224,5.556,27.75,300,46.25
2024-09-12,9.81,16.668,1.852,22.2,300,42.55
2024-09-13,12.21,22.224,1.852,27.75,200,42.55
2024-09-14,20.35,37.04,3.704,40.7,200,61.05
2024-09-15,8.14,18.52,1.852,22.2,260,29.6
2024-09-16,8.51,18.52,3.704,22.2,160,33.3
2024-09-17,8.33,16.668,3.704,18.5,120,29.6
2024-09-18,7.96,11.112,3.704,12.95,120,20.35
2024-09-19,8.51,11.112,5.556,14.8,50,20.35
2024-09-20,9.62,12.964,5.556,16.65,90,25.9
2024-09-21,11.66,18.52,7.408,20.35,60,31.45
2024-09-22,10.54,12.964,7.408,14.8,50,25.9
2024-09-23,9.07,12.964,5.556,14.8,350,25.9
2024-09-24,8.88,16.668,3.704,20.35,340,33.3
2024-09-25,14.06,22.224,3.704,22.2,20,37
2024-09-26,21.46,33.336,14.816,37,10,53.65
2024-09-27,15.17,22.224,7.408,27.75,350,49.95
2024-09-28,8.51,16.668,3.704,20.35,210,35.15
2024-09-29,22.01,31.484,11.112,37,90,59.2
2024-09-30,11.1,22.224,5.556,24.05,280,38.85
2024-10-01,11.28,16.668,7.408,20.35,20,33.3
2024-10-02,13.51,16.668,9.26,22.2,100,38.85
2024-10-03,16.46,20.372,9.26,24.05,140,40.7
2024-10-04,16.65,22.224,9.26,25.9,160,44.4
2024-10-05,23.12,29.632,18.52,33.3,130,51.8
2024-10-06,13.32,18.52,5.556,20.35,140,38.85
2024-10-07,12.39,16.668,9.26,18.5,120,35.15
2024-10-08,16.84,24.076,7.408,27.75,30,38.85
2024-10-09,16.28,27.78,9.26,31.45,0,51.8
2024-10-10,8.88,14.816,5.556,20.35,30,31.45
2024-10-11,9.07,16.668,1.852,20.35,230,29.6
2024-10-12,13.13,22.224,5.556,27.75,290,46.25
2024-10-13,10.18,16.668,3.704,18.5,130,31.45
2024-10-14,8.51,12.964,3.704,14.8,180,24.05
2024-10-15,18.69,22.224,11.112,25.9,130,40.7
2024-10-16,9.99,20.372,5.556,18.5,150,27.75
2024-10-17,13.88,24.076,9.26,27.75,250,44.4
2024-10-18,21.09,31.484,12.964,35.15,170,62.9
2024-10-19,14.62,25.928,7.408,33.3,120,57.35
2024-10-20,33.49,55.56,20.372,62.9,200,114.7
2024-10-21,16.46,29.632,9.26,35.15,220,49.95
2024-10-22,8.51,12.964,3.704,22.2,200,35.15
2024-10-23,19.98,29.632,11.112,35.15,170,55.5
2024-10-24,17.02,29.632,7.408,31.45,350,55.5
2024-10-25,14.62,27.78,9.26,29.6,10,48.1
2024-10-26,9.99,22.224,3.704,29.6,290,49.95
2024-10-27,14.8,20.372,5.556,24.05,180,38.85
2024-10-28,12.21,18.52,5.556,25.9,270,38.85
2024-10-29,5.37,9.26,3.704,9.25,200,14.8
2024-10-30,9.43,12.964,3.704,16.65,200,24.05
2024-10-31,11.84,16.668,7.408,18.5,220,27.75
2024-11-01,7.03,11.112,3.704,14.8,210,24.05
2024-11-02,8.33,11.112,5.556,12.95,180,22.2
2024-11-03,7.58,9.26,5.556,11.1,130,16.65
2024-11-04,8.14,12.964,5.556,14.8,130,20.35
2024-11-05,12.02,16.668,9.26,20.35,130,29.6
2024-11-06,16.09,20.372,12.964,24.05,170,40.7
2024-11-07,20.35,25.928,14.816,29.6,140,48.1
2024-11-08,15.73,20.372,11.112,22.2,130,33.3
2024-11-09,12.58,14.816,11.112,16.65,130,27.75
2024-11-10,8.69,12.964,1.852,18.5,300,25.9
2024-11-11,3.7,7.408,1.852,9.25,60,11.1
2024-11-12,2.78,5.556,1.852,9.25,80,11.1
2024-11-13,5.37,9.26,1.852,11.1,310,16.65
2024-11-14,5.92,11.112,3.704,12.95,310,18.5
2024-11-15,9.07,20.372,3.704,24.05,220,37
2024-11-16,10.18,14.816,5.556,16.65,300,27.75
2024-11-17,10.54,16.668,5.556,22.2,270,31.45
2024-11-18,12.58,22.224,1.852,24.05,100,37
2024-11-19,10.36,18.52,5.556,22.2,40,31.45
2024-11-20,8.69,16.668,1.852,24.05,70,35.15
2024-11-21,11.28,22.224,5.556,27.75,300,40.7
2024-11-22,10.73,20.372,3.704,33.3,120,51.8
2024-11-23,26.27,38.892,11.112,42.55,120,68.45
2024-11-24,28.49,40.744,20.372,46.25,210,81.4
2024-11-25,13.69,29.632,7.408,33.3,280,55.5
2024-11-26,5.92,9.26,3.704,11.1,170,14.8
2024-11-27,3.88,7.408,1.852,11.1,70,12.95
2024-11-28,21.83,29.632,7.408,31.45,170,48.1
2024-11-29,19.06,24.076,11.112,25.9,140,44.4
2024-11-30,22.2,31.484,9.26,35.15,200,55.5
2024-12-01,17.02,22.224,12.964,24.05,300,46.25
2024-12-02,9.62,22.224,1.852,24.05,310,37
2024-12-03,8.69,14.816,3.704,16.65,190,25.9
2024-12-04,16.65,33.336,5.556,38.85,200,66.6
2024-12-05,16.84,27.78,7.408,40.7,250,81.4
2024-12-06,20.54,48.152,7.408,62.9,310,98.05
2024-12-07,35.7,57.412,24.076,59.2,310,105.45
2024-12-08,16.46,24.076,7.408,29.6,0,53.65
2024-12-09,7.96,12.964,5.556,14.8,0,18.5
2024-12-10,8.33,11.112,5.556,12.95,60,18.5
2024-12-11,5.92,9.26,3.704,9.25,30,14.8
2024-12-12,6.85,9.26,3.704,12.95,140,18.5
2024-12-13,5.37,11.112,1.852,16.65,300,25.9
2024-12-14,12.58,24.076,5.556,27.75,260,40.7
2024-12-15,17.58,25.928,12.964,31.45,270,42.55
2024-12-16,16.46,22.224,12.964,25.9,240,38.85
2024-12-17,22.76,35.188,9.26,37,200,68.45
2024-12-18,16.09,33.336,7.408,35.15,200,59.2
2024-12-19,14.62,24.076,7.408,31.45,320,57.35
2024-12-20,16.46,22.224,9.26,25.9,270,42.55
2024-12-21,28.68,35.188,20.372,48.1,280,75.85
2024-12-22,25.16,35.188,11.112,48.1,290,79.55
2024-12-23,13.51,24.076,7.408,25.9,260,40.7
2024-12-24,19.79,27.78,12.964,29.6,220,44.4
2024-12-25,19.06,24.076,12.964,27.75,220,44.4
2024-12-26,11.66,14.816,9.26,16.65,210,24.05
2024-12-27,10.36,14.816,7.408,18.5,180,25.9
2024-12-28,11.47,14.816,7.408,20.35,260,29.6
2024-12-29,15.73,18.52,11.112,22.2,250,38.85
2024-12-30,26.09,33.336,12.964,38.85,220,61.05
2024-12-31,26.46,37.04,16.668,42.55,210,68.45
2025-01-01,12.77,20.372,5.556,24.05,230,38.85
2025-01-02,7.58,11.112,3.704,14.8,10,18.5
2025-01-03,5.73,7.408,3.704,11.1,250,14.8
2025-01-04,8.88,16.668,5.556,18.5,60,27.75
2025-01-05,16.84,20.372,7.408,24.05,0,35.15
2025-01-06,15.36,29.632,9.26,33.3,280,51.8
2025-01-07,9.81,24.076,3.704,25.9,330,48.1
2025-01-08,5.92,11.112,3.704,12.95,310,18.5
2025-01-09,6.66,11.112,3.704,18.5,80,25.9
2025-01-10,17.21,24.076,11.112,27.75,110,44.4
2025-01-11,5.73,12.964,1.852,14.8,120,24.05
2025-01-12,16.65,27.78,7.408,29.6,180,48.1
2025-01-13,17.94,25.928,9.26,27.75,210,46.25
2025-01-14,15.17,22.224,9.26,27.75,200,42.55
2025-01-15,12.95,25.928,5.556,33.3,200,46.25
2025-01-16,18.31,27.78,11.112,29.6,180,46.25
2025-01-17,18.5,25.928,7.408,29.6,170,48.1
2025-01-18,18.5,25.928,11.112,27.75,160,44.4
2025-01-19,11.1,16.668,7.408,18.5,160,31.45
2025-01-20,5.55,7.408,3.704,9.25,200,14.8
2025-01-21,6.29,14.816,1.852,18.5,220,27.75
2025-01-22,6.1,11.112,1.852,14.8,260,20.35
2025-01-23,18.87,37.04,9.26,48.1,130,77.7
2025-01-24,39.78,72.228,11.112,77.7,230,129.5
2025-01-25,14.43,27.78,7.408,33.3,170,49.95
2025-01-26,22.94,38.892,7.408,42.55,90,68.45
2025-01-27,18.31,25.928,11.112,27.75,130,44.4
2025-01-28,16.46,22.224,9.26,27.75,320,40.7
2025-01-29,9.62,18.52,5.556,33.3,350,61.05
2025-01-30,12.21,22.224,3.704,27.75,210,44.4
2025-01-31,9.81,14.816,3.704,20.35,300,27.75
